순번,ROUTE_ID,ROUTE_NM,STA_ORDER,STATION_NM,STATION_ID,MOBILE_NO
138505,239000110,1330-2,4,사그막입구,239000334,44136
138506,239000110,1330-2,5,하색리,239000236,44128
138507,239000110,1330-2,6,두밀리입구,239000235,44125
138508,239000110,1330-2,7,벌태봉,239000234,44578
138509,239000110,1330-2,8,상색리.포회촌,239000597,44123
138510,239000110,1330-2,9,빗고개,239000728,44697
138511,239000110,1330-2,10,초옥동,239000233,44114
138512,239000110,1330-2,11,삼봉터,239000232,44112
138513,239000110,1330-2,12,상천역입구,239000231,44106
138514,239000110,1330-2,13,수리재입구,239000230,44100
138515,239000110,1330-2,14,유답촌,239000229,44094
138516,239000110,1330-2,15,하천리,239000228,44092
138517,239000110,1330-2,16,검문소,239000227,44089
138518,239000110,1330-2,17,청평중학교,239000226,44083
138519,239000110,1330-2,18,청평터미널,239000738,44702
138520,239000110,1330-2,19,농협,239000225,44075
138521,239000110,1330-2,20,시장입구,239000224,44071
138522,239000110,1330-2,21,팔각정,239000533,44646
138523,239000110,1330-2,22,윗소돌말,239000223,44059
138524,239000110,1330-2,23,소돌마을,239000222,44054
138525,239000110,1330-2,24,중앙기도원,239000221,44049
138526,239000110,1330-2,25,원대성리,239000220,44041
138527,239000110,1330-2,26,관터마을,239000219,44039
138528,239000110,1330-2,27,대성리역,239000218,44037
138529,239000110,1330-2,28,대성리MT장,239000217,44031
138530,239000110,1330-2,29,외구운마을,222000023,23683
138531,239000110,1330-2,30,구암동산응암마을,222000930,23680
138532,239000110,1330-2,31,샛터교차로,222000955,23679
138533,239000110,1330-2,32,진벌마을,222000020,23677
138534,239000110,1330-2,33,산업연수원,222000019,23675
138535,239000110,1330-2,34,답내전원마을,222001679,49729
138536,239000110,1330-2,35,돌고개신포마을,222000018,23671
138537,239000110,1330-2,36,영일빌라,222001617,49012
138538,239000110,1330-2,37,화도읍동부출장소.답내초교,222000017,23668
138539,239000110,1330-2,38,월산지구부영1.2단지입구,222001467,49395
138540,239000110,1330-2,39,화광중학교.월산리,222000016,23667
138541,239000110,1330-2,40,지현마을.남양주공고,222000015,23665
138542,239000110,1330-2,41,모란공원.마석그랜드힐아파트,222000014,23650
138543,239000110,1330-2,42,산성마을입구,222000011,23638
138544,239000110,1330-2,43,마석역,222000010,23631
138545,239000110,1330-2,44,청소년도움센터,222000009,23625
138546,239000110,1330-2,45,금강주택,222000150,23597
138547,239000110,1330-2,46,보학마을.라온프라이빗아파트,222001599,49489
138548,239000110,1330-2,47,삼신아파트,222000193,23550
138549,239000110,1330-2,48,쉼터휴게소.천마산수련장,222000192,23540
138550,239000110,1330-2,49,마석가구공단.천마산스키장입구,222000191,23529
138551,239000110,1330-2,50,천마산휴게소.한누리요양병원,222000190,23513
138552,239000110,1330-2,51,경성아파트,222000189,23506
138553,239000110,1330-2,52,마치터널(경유),277102434,
138554,239000110,1330-2,53,구룡터,222000188,23503
138555,239000110,1330-2,54,평내호평역,222001310,23920
138556,239000110,1330-2,55,진주아파트,222000323,23465
138557,239000110,1330-2,56,평내농협.평내초교,222000322,23460
138558,239000110,1330-2,57,평내동주민센터.남양주우체국,222000321,23456
138559,239000110,1330-2,58,평내문화촌마을,222000320,23449
138560,239000110,1330-2,59,장내마을.평내파출소,222000319,23444
138561,239000110,1330-2,60,돌팍고개,222000318,23440
138562,239000110,1330-2,61,돌팍교차로(경유),277102476,
138563,239000110,1330-2,62,남양주시청,222000317,23418
138564,239000110,1330-2,63,금곡동구종점,222000315,23388
138565,239000110,1330-2,64,양병원.남양주고용복지플러스센터,222000314,23360
138566,239000110,1330-2,65,인정프린스.구금곡역.남양주시자원봉사센터,222000312,23343
138567,239000110,1330-2,66,야구장.진안마을,222000311,23276
138568,239000110,1330-2,67,진안사거리,222000310,23256
138569,239000110,1330-2,68,동일자동차학원,222000309,23243
138570,239000110,1330-2,69,양정동사거리.양정주민센터입구,222000957,49173
138571,239000110,1330-2,70,남양주제2청사.남양주경찰서,222000947,49060
138572,239000110,1330-2,71,다산2동주민센터.양정초교.한화아파트,222001323,23930
138573,239000110,1330-2,72,도농역.동화중고교.부영A(중),222001321,23929
138574,239000110,1330-2,73,가운휴먼시아.도농해링턴타워(중),222001319,23931
138575,239000110,1330-2,74,롯데백화점.구리역입구(중),221000239,22231
138576,239000110,1330-2,75,돌다리.구리전통시장(중),221000241,22235
138577,239000110,1330-2,76,한양대구리병원(중),221000243,22233
138578,239000110,1330-2,77,교문사거리(중),221000245,22232
138579,239000110,1330-2,78,딸기원(중),221000247,22228
138580,239000110,1330-2,79,동부제일병원,106000428,76151
138581,239000110,1330-2,80,금란교회,106000431,76149
138582,239000110,1330-2,81,우림시장.망우사거리(중),106000433,
138583,239000110,1330-2,82,망우역.망우지구대,106000434,76147
138584,239000110,1330-2,83,망우역.상봉터미널(중),106000001,
138585,239000110,1330-2,84,상봉역.중랑우체국(중),106000003,
138586,239000110,1330-2,85,중랑역.동부시장(중),106000005,
138587,239000110,1330-2,86,중랑교(중),105000009,
138588,239000110,1330-2,87,삼육서울병원(중),105000011,
138589,239000110,1330-2,88,시조사삼거리(중),105000013,
138590,239000110,1330-2,89,청량리한신아파트,105000211,
138591,239000110,1330-2,90,현대코아,105000199,
138592,239000110,1330-2,91,청량리역환승센터(1번승강장),105000016,
138593,239000110,1330-2,92,청량리미주상가앞,105000028,
138594,239000110,1330-2,93,서울성심병원,105000030,75015
138595,239000110,1330-2,94,삼육서울병원(중),105000012,
138596,239000110,1330-2,95,중랑교(중),105000010,
138597,239000110,1330-2,96,중랑역.동부시장(중),106000006,
138598,239000110,1330-2,97,상봉역.중랑우체국(중),106000004,
138599,239000110,1330-2,98,망우역.상봉터미널(중),106000002,
138600,239000110,1330-2,99,망우역.망우지구대(중),106000435,
138601,239000110,1330-2,100,우림시장.망우사거리(중),106000432,
138602,239000110,1330-2,101,금란교회(중),106000430,
138603,239000110,1330-2,102,망우리고개,106000248,76085
138604,239000110,1330-2,103,딸기원(중),221000248,22236
138605,239000110,1330-2,104,교문사거리(중),221000246,22229
138606,239000110,1330-2,105,한양대구리병원.새마을금고(중),221000244,22227
138607,239000110,1330-2,106,돌다리.구리전통시장(중),221000242,22234
138608,239000110,1330-2,107,롯데백화점.구리역입구(중),221000240,22230
138609,239000110,1330-2,108,가운휴먼시아.도농해링턴타워(중),222001318,23927
138610,239000110,1330-2,109,도농역.동화중고교.부영A(중),222001320,23925
138611,239000110,1330-2,110,다산2동주민센터.양정초교.한화아파트,222001322,23924
138612,239000110,1330-2,111,남양주제2청사.남양주경찰서,222000660,23158
138613,239000110,1330-2,112,동일자동차학원,222000337,23242
138614,239000110,1330-2,113,진안사거리,222000336,23257
138615,239000110,1330-2,114,진안마을,222000335,23269
138616,239000110,1330-2,115,인정프린스.구금곡역.남양주시자원봉사센터,222001282,49178
138617,239000110,1330-2,116,홍유릉.남양주고용복지플러스센터,222000333,49177
138618,239000110,1330-2,117,홍유능후문앞,222000332,49180
138619,239000110,1330-2,118,금곡중고등학교,222000331,23402
138620,239000110,1330-2,119,남양주시청,222000330,23412
138621,239000110,1330-2,120,돌팍고개,222000329,23441
138622,239000110,1330-2,121,장내마을.평내파출소,222000328,23445
138623,239000110,1330-2,122,평내상업지구,222000327,23750
138624,239000110,1330-2,123,평내동주민센터.남양주우체국,222000326,23455
138625,239000110,1330-2,124,평내농협.평내초교,222000325,23457
138626,239000110,1330-2,125,진주아파트,222000749,23466
138627,239000110,1330-2,126,평내호평역,222001309,23915
138628,239000110,1330-2,127,구룡터,222000201,23502
138629,239000110,1330-2,128,경성아파트,222000200,23507
138630,239000110,1330-2,129,천마산휴게소.한누리요양병원,222000199,23512
138631,239000110,1330-2,130,마석가구공단.천마산스키장입구,222000198,23528
138632,239000110,1330-2,131,쉼터휴게소.천마산수련장,222000196,23543
138633,239000110,1330-2,132,삼신아파트,222000195,23551
138634,239000110,1330-2,133,보학마을.라온프라이빗아파트,222000744,49123
138635,239000110,1330-2,134,금강주택,222000743,23602
138636,239000110,1330-2,135,청소년도움센터,222000013,23619
138637,239000110,1330-2,136,마석역,222000742,23632
138638,239000110,1330-2,137,산성마을입구,222000012,23637
138639,239000110,1330-2,138,모란공원.마석그랜드힐아파트,222000034,23645
138640,239000110,1330-2,139,지현마을.남양주공고,222000033,23664
138641,239000110,1330-2,140,화광중학교,222000032,23666
138642,239000110,1330-2,141,월산지구부영1.2단지입구,222000822,49728
138643,239000110,1330-2,142,화도읍동부출장소.답내초교,222000031,23669
138644,239000110,1330-2,143,영일빌라,222000862,49190
138645,239000110,1330-2,144,화도낚시터.돌고개,222000030,23670
138646,239000110,1330-2,145,답내전원마을,222001598,49496
138647,239000110,1330-2,146,산업연수원,222000029,23674
138648,239000110,1330-2,147,진벌마을,222000028,49187
138649,239000110,1330-2,148,샛터삼거리,222000026,49006
138650,239000110,1330-2,149,구암동산,222000025,23682
138651,239000110,1330-2,150,외구운마을,222000024,23684
138652,239000110,1330-2,151,대성리MT장,239000216,44033
138653,239000110,1330-2,152,대성리역,239000215,44038
138654,239000110,1330-2,153,채석장,239000214,44040
138655,239000110,1330-2,154,원대성리,239000507,44042
138656,239000110,1330-2,155,중앙기도원,239000213,44050
138657,239000110,1330-2,156,한얼산기도원,239000535,44053
138658,239000110,1330-2,157,대성1리,239000212,44063
138659,239000110,1330-2,158,팔각정,239000536,44064
138660,239000110,1330-2,159,청평고등학교.청수아파트,239000537,44065
138661,239000110,1330-2,160,삼거리.시장,239000211,44073
138662,239000110,1330-2,161,농협,239000528,44074
138663,239000110,1330-2,162,청평터미널,239000738,44702
138664,239000110,1330-2,163,청평중학교,239000209,44082
138665,239000110,1330-2,164,검문소,239000244,44088
138666,239000110,1330-2,165,하천리,239000631,44093
138667,239000110,1330-2,166,유답촌,239000243,44095
138668,239000110,1330-2,167,수리재입구,239000242,44101
138669,239000110,1330-2,168,상천역입구,239000241,44107
138670,239000110,1330-2,169,삼봉터,239000240,44113
138671,239000110,1330-2,170,초옥동,239000239,44115
138672,239000110,1330-2,171,상색리,239000238,44122
138673,239000110,1330-2,172,두밀리입구,239000696,44703
138674,239000110,1330-2,173,하색1리,239000237,44129
138675,239000110,1330-2,174,사그막입구,239000883,44852
138676,239000110,1330-2,175,남이오거리,239000598,44147
138677,239000110,1330-2,176,가평터미널,239000607,44151
138678,239000110,1330-2,177,가평터미널(경유),277102461,
138679,239000111,1330-4,1,현리터미널,239000687,44173
138680,239000111,1330-4,2,조종중학교,239000195,44016
138681,239000111,1330-4,3,교육대앞,239000194,44017
138682,239000111,1330-4,4,꿈에그린아파트,239000623,44186
138683,239000111,1330-4,5,연하리,239000488,44020
138684,239000111,1330-4,6,보람유치원,239000193,44021
138685,239000111,1330-4,7,항사리,239000192,44023
138686,239000111,1330-4,8,개누리고개,239000191,44025
138687,239000111,1330-4,9,임초리,239000523,44027
138688,239000111,1330-4,10,서대마을,239000494,44035
138689,239000111,1330-4,11,함명학원,239000190,44043
138690,239000111,1330-4,12,덕현리,239000189,44045
138691,239000111,1330-4,13,광성교회,239000188,44052
138692,239000111,1330-4,14,눈썰매장,239000187,44055
138693,239000111,1330-4,15,다원리,239000186,44057
138694,239000111,1330-4,16,현대콘도,239000185,44067
138695,239000111,1330-4,17,비둘기산장,239000184,44070
138696,239000111,1330-4,18,청평산장호텔,239000183,44078
138697,239000111,1330-4,19,검문소,239000182,44086
138698,239000111,1330-4,20,청평중학교,239000226,44083
138699,239000111,1330-4,21,청평터미널,239000738,44702
138700,239000111,1330-4,22,농협,239000225,44075
138701,239000111,1330-4,23,시장입구,239000224,44071
138702,239000111,1330-4,24,팔각정,239000533,44646
138703,239000111,1330-4,25,윗소돌말,239000223,44059
138704,239000111,1330-4,26,소돌마을,239000222,44054
138705,239000111,1330-4,27,중앙기도원,239000221,44049
138706,239000111,1330-4,28,원대성리,239000220,44041
138707,239000111,1330-4,29,관터마을,239000219,44039
138708,239000111,1330-4,30,대성리역,239000218,44037
138709,239000111,1330-4,31,대성리MT장,239000217,44031
138710,239000111,1330-4,32,외구운마을,222000023,23683
138711,239000111,1330-4,33,구암동산응암마을,222000930,23680
138712,239000111,1330-4,34,샛터교차로,222000955,23679
138713,239000111,1330-4,35,진벌마을,222000020,23677
138714,239000111,1330-4,36,산업연수원,222000019,23675
138715,239000111,1330-4,37,답내전원마을,222001679,49729
138716,239000111,1330-4,38,돌고개신포마을,222000018,23671
138717,239000111,1330-4,39,영일빌라,222001617,49012
138718,239000111,1330-4,40,화도읍동부출장소.답내초교,222000017,23668
138719,239000111,1330-4,41,월산지구부영1.2단지입구,222001467,49395
138720,239000111,1330-4,42,화광중학교.월산리,222000016,23667
138721,239000111,1330-4,43,지현마을.남양주공고,222000015,23665
138722,239000111,1330-4,44,모란공원.마석그랜드힐아파트,222000014,23650
138723,239000111,1330-4,45,산성마을입구,222000011,23638
138724,239000111,1330-4,46,마석역,222000010,23631
138725,239000111,1330-4,47,청소년도움센터,222000009,23625
138726,239000111,1330-4,48,금강주택,222000150,23597
138727,239000111,1330-4,49,보학마을.라온프라이빗아파트,222001599,49489
138728,239000111,1330-4,50,삼신아파트,222000193,23550
138729,239000111,1330-4,51,쉼터휴게소.천마산수련장,222000192,23540
138730,239000111,1330-4,52,마석가구공단.천마산스키장입구,222000191,23529
138731,239000111,1330-4,53,천마산휴게소.한누리요양병원,222000190,23513
138732,239000111,1330-4,54,경성아파트,222000189,23506
138733,239000111,1330-4,55,마치터널(경유),277102434,
138734,239000111,1330-4,56,구룡터,222000188,23503
138735,239000111,1330-4,57,평내호평역,222001310,23920
138736,239000111,1330-4,58,진주아파트,222000323,23465
138737,239000111,1330-4,59,평내농협.평내초교,222000322,23460
138738,239000111,1330-4,60,평내동주민센터.남양주우체국,222000321,23456
138739,239000111,1330-4,61,평내문화촌마을,222000320,23449
138740,239000111,1330-4,62,장내마을.평내파출소,222000319,23444
138741,239000111,1330-4,63,돌팍고개,222000318,23440
138742,239000111,1330-4,64,돌팍교차로(경유),277102476,
138743,239000111,1330-4,65,남양주시청,222000317,23418
138744,239000111,1330-4,66,금곡동구종점,222000315,23388
138745,239000111,1330-4,67,양병원.남양주고용복지플러스센터,222000314,23360
138746,239000111,1330-4,68,인정프린스.구금곡역.남양주시자원봉사센터,222000312,23343
138747,239000111,1330-4,69,야구장.진안마을,222000311,23276
138748,239000111,1330-4,70,진안사거리,222000310,23256
138749,239000111,1330-4,71,동일자동차학원,222000309,23243
138750,239000111,1330-4,72,양정동사거리.양정주민센터입구,222000957,49173
138751,239000111,1330-4,73,남양주제2청사.남양주경찰서,222000947,49060
138752,239000111,1330-4,74,다산2동주민센터.양정초교.한화아파트,222001323,23930
138753,239000111,1330-4,75,도농역.동화중고교.부영A(중),222001321,23929
138754,239000111,1330-4,76,가운휴먼시아.도농해링턴타워(중),222001319,23931
138755,239000111,1330-4,77,롯데백화점.구리역입구(중),221000239,22231
138756,239000111,1330-4,78,돌다리.구리전통시장(중),221000241,22235
138757,239000111,1330-4,79,한양대구리병원(중),221000243,22233
138758,239000111,1330-4,80,교문사거리(중),221000245,22232
138759,239000111,1330-4,81,딸기원(중),221000247,22228
138760,239000111,1330-4,82,동부제일병원,106000428,76151
138761,239000111,1330-4,83,금란교회,106000431,76149
138762,239000111,1330-4,84,우림시장.망우사거리(중),106000433,
138763,239000111,1330-4,85,망우역.망우지구대,106000434,76147
138764,239000111,1330-4,86,망우역.상봉터미널(중),106000001,
138765,239000111,1330-4,87,상봉역.중랑우체국(중),106000003,
138766,239000111,1330-4,88,중랑역.동부시장(중),106000005,
138767,239000111,1330-4,89,중랑교(중),105000009,
138768,239000111,1330-4,90,삼육서울병원(중),105000011,
138769,239000111,1330-4,91,시조사삼거리(중),105000013,
138770,239000111,1330-4,92,청량리한신아파트,105000211,
138771,239000111,1330-4,93,현대코아,105000199,
138772,239000111,1330-4,94,청량리역환승센터(1번승강장),105000016,
138773,239000111,1330-4,95,청량리미주상가앞,105000028,
138774,239000111,1330-4,96,서울성심병원,105000030,75015
138775,239000111,1330-4,97,삼육서울병원(중),105000012,
138776,239000111,1330-4,98,중랑교(중),105000010,
138777,239000111,1330-4,99,중랑역.동부시장(중),106000006,
138778,239000111,1330-4,100,상봉역.중랑우체국(중),106000004,
138779,239000111,1330-4,101,망우역.상봉터미널(중),106000002,
138780,239000111,1330-4,102,망우역.망우지구대(중),106000435,
138781,239000111,1330-4,103,우림시장.망우사거리(중),106000432,
138782,239000111,1330-4,104,금란교회(중),106000430,
138783,239000111,1330-4,105,동부제일병원(중),106000429,
138784,239000111,1330-4,106,딸기원(중),221000248,22236
138785,239000111,1330-4,107,교문사거리(중),221000246,22229
138786,239000111,1330-4,108,한양대구리병원.새마을금고(중),221000244,22227
138787,239000111,1330-4,109,돌다리.구리전통시장(중),221000242,22234
138788,239000111,1330-4,110,롯데백화점.구리역입구(중),221000240,22230
138789,239000111,1330-4,111,가운휴먼시아.도농해링턴타워(중),222001318,23927
138790,239000111,1330-4,112,도농역.동화중고교.부영A(중),222001320,23925
138791,239000111,1330-4,113,다산2동주민센터.양정초교.한화아파트,222001322,23924
138792,239000111,1330-4,114,남양주제2청사.남양주경찰서,222000660,23158
138793,239000111,1330-4,115,동일자동차학원,222000337,23242
138794,239000111,1330-4,116,진안사거리,222000336,23257
138795,239000111,1330-4,117,진안마을,222000335,23269
138796,239000111,1330-4,118,인정프린스.구금곡역.남양주시자원봉사센터,222001282,49178
138797,239000111,1330-4,119,홍유릉.남양주고용복지플러스센터,222000333,49177
138798,239000111,1330-4,120,홍유능후문앞,222000332,49180
138799,239000111,1330-4,121,금곡중고등학교,222000331,23402
138800,239000111,1330-4,122,남양주시청,222000330,23412
138801,239000111,1330-4,123,돌팍고개,222000329,23441
138802,239000111,1330-4,124,장내마을.평내파출소,222000328,23445
138803,239000111,1330-4,125,평내상업지구,222000327,23750
138804,239000111,1330-4,126,평내동주민센터.남양주우체국,222000326,23455
138805,239000111,1330-4,127,평내농협.평내초교,222000325,23457
138806,239000111,1330-4,128,진주아파트,222000749,23466
138807,239000111,1330-4,129,평내호평역,222001309,23915
138808,239000111,1330-4,130,구룡터,222000201,23502
138809,239000111,1330-4,131,경성아파트,222000200,23507
138810,239000111,1330-4,132,천마산휴게소.한누리요양병원,222000199,23512
138811,239000111,1330-4,133,마석가구공단.천마산스키장입구,222000198,23528
138812,239000111,1330-4,134,쉼터휴게소.천마산수련장,222000196,23543
138813,239000111,1330-4,135,삼신아파트,222000195,23551
138814,239000111,1330-4,136,보학마을.라온프라이빗아파트,222000744,49123
138815,239000111,1330-4,137,금강주택,222000743,23602
138816,239000111,1330-4,138,청소년도움센터,222000013,23619
138817,239000111,1330-4,139,마석역,222000742,23632
138818,239000111,1330-4,140,산성마을입구,222000012,23637
138819,239000111,1330-4,141,모란공원.마석그랜드힐아파트,222000034,23645
138820,239000111,1330-4,142,지현마을.남양주공고,222000033,23664
138821,239000111,1330-4,143,화광중학교,222000032,23666
138822,239000111,1330-4,144,월산지구부영1.2단지입구,222000822,49728
138823,239000111,1330-4,145,화도읍동부출장소.답내초교,222000031,23669
138824,239000111,1330-4,146,영일빌라,222000862,49190
138825,239000111,1330-4,147,화도낚시터.돌고개,222000030,23670
138826,239000111,1330-4,148,답내전원마을,222001598,49496
138827,239000111,1330-4,149,산업연수원,222000029,23674
138828,239000111,1330-4,150,진벌마을,222000028,49187
138829,239000111,1330-4,151,샛터삼거리,222000026,49006
138830,239000111,1330-4,152,구암동산,222000025,23682
138831,239000111,1330-4,153,외구운마을,222000024,23684
138832,239000111,1330-4,154,대성리MT장,239000216,44033
138833,239000111,1330-4,155,대성리역,239000215,44038
138834,239000111,1330-4,156,채석장,239000214,44040
138835,239000111,1330-4,157,원대성리,239000507,44042
138836,239000111,1330-4,158,중앙기도원,239000213,44050
138837,239000111,1330-4,159,한얼산기도원,239000535,44053
138838,239000111,1330-4,160,대성1리,239000212,44063
138839,239000111,1330-4,161,팔각정,239000536,44064
138840,239000111,1330-4,162,청평고등학교.청수아파트,239000537,44065
138841,239000111,1330-4,163,삼거리.시장,239000211,44073
138842,239000111,1330-4,164,농협,239000528,44074
138843,239000111,1330-4,165,청평터미널,239000738,44702
138844,239000111,1330-4,166,청평중학교,239000209,44082
138845,239000111,1330-4,167,검문소,239000489,44087
138846,239000111,1330-4,168,청평산장호텔,239000207,44080
138847,239000111,1330-4,169,비둘기산장,239000490,44072
138848,239000111,1330-4,170,현대콘도,239000491,44066
138849,239000111,1330-4,171,다원리,239000492,44058
138850,239000111,1330-4,172,눈썰매장,239000206,44573
138851,239000111,1330-4,173,광성교회,239000005,44051
138852,239000111,1330-4,174,덕현리,239000205,44046
138853,239000111,1330-4,175,함명학원,239000204,44044
138854,239000111,1330-4,176,서대마을,239000203,44034
138855,239000111,1330-4,177,임초리,239000202,44028
138856,239000111,1330-4,178,개누리고개,239000521,44026
138857,239000111,1330-4,179,항사리,239000201,44024
138858,239000111,1330-4,180,보람유치원,239000200,44022
138859,239000111,1330-4,181,연하리,239000164,44582
138860,239000111,1330-4,182,꿈에그린아파트,239000001,44018
138861,239000111,1330-4,183,면사무소입구,239000199,44575
138862,239000111,1330-4,184,조종중고교앞,239000198,44015
138863,239000111,1330-4,185,현리터미널,239000686,44174
138864,239000112,33-40,1,가평역,239000822,44789
138865,239000112,33-40,2,가평역삼거리(경유),277101851,
138866,239000112,33-40,3,가평고등학교,239000318,44207
138867,239000112,33-40,4,가평오거리,239000317,44611
138868,239000112,33-40,5,가평터미널,239000607,44151
138869,239000112,33-40,6,가평군농협,239000556,44149
138870,239000112,33-40,7,가평군청,239000302,44144
138871,239000112,33-40,8,보건소,239000301,44142
138872,239000112,33-40,9,비행장,239000557,44138
138873,239000112,33-40,10,읍내10리,239000558,44408
138874,239000112,33-40,11,계량리,239000430,44133
138875,239000112,33-40,12,엽광촌,239000431,44130
138876,239000112,33-40,13,마장1리,239000432,44132
138877,239000112,33-40,14,송정,239000433,44137
138878,239000112,33-40,15,마장초교,239000434,44152
138879,239000112,33-40,16,노루목고개,239000435,44154
138880,239000112,33-40,17,이곡리,239000436,44157
138881,239000112,33-40,18,정미소,239000096,44158
138882,239000112,33-40,19,부대후문,239000300,44160
138883,239000112,33-40,20,탄약고,239000437,44166
138884,239000112,33-40,21,목동초등학교,239000438,44168
138885,239000112,33-40,22,목동터미널,239000270,44170
138886,239000112,33-40,23,목동교(경유),277101901,
138887,239000112,33-40,24,목동초등학교,239000286,44167
138888,239000112,33-40,25,탄약고,239000285,44165
138889,239000112,33-40,26,부대후문,239000464,44161
138890,239000112,33-40,27,정미소,239000095,44159
138891,239000112,33-40,28,이곡리,239000094,44156
138892,239000112,33-40,29,노루목고개,239000093,44155
138893,239000112,33-40,30,마장초교,239000092,44153
138894,239000112,33-40,31,송정,239000091,44140
138895,239000112,33-40,32,마장1리,239000090,44134
138896,239000112,33-40,33,엽광촌,239000089,44131
138897,239000112,33-40,34,계량리,239000088,44135
138898,239000112,33-40,35,읍내10리,239000087,44263
138899,239000112,33-40,36,비행장,239000573,44139
138900,239000112,33-40,37,보건소,239000284,44141
138901,239000112,33-40,38,가평군청,239000283,44145
138902,239000112,33-40,39,가평군농협,239000465,44148
138903,239000112,33-40,40,가평터미널,239000607,44151
138904,239000112,33-40,41,가평오거리,239000316,44483
138905,239000112,33-40,42,가평고등학교,239000540,44214
138906,239000112,33-40,43,가평역,239000818,44779
138907,239000113,31-19,1,청평터미널,239000738,44702
138908,239000113,31-19,2,청평역1로(경유),277101900,
138909,239000113,31-19,3,청평중학교.면사무소,239000917,44889
138910,239000113,31-19,4,검문소,239000244,44088
138911,239000113,31-19,5,하천리,239000631,44093
138912,239000113,31-19,6,유답촌,239000243,44095
138913,239000113,31-19,7,수리재입구,239000242,44101
138914,239000113,31-19,8,상천역,239000936,44882
138915,239000113,31-19,9,상천역입구,239000241,44107
138916,239000113,31-19,10,삼봉터,239000720,44690
138917,239000113,31-19,11,상천4리마을회관,239000721,44691
138918,239000113,31-19,12,상천낚시터,239000881,44886
138919,239000113,31-19,13,호명호수제2주차장,239000722,44692
138920,239000113,31-19,14,호명호수제1주차장,239000723,44698
138921,239000113,31-19,15,호명호수제2주차장,239000726,44695
138922,239000113,31-19,16,상천낚시터,239000882,44887
138923,239000113,31-19,17,상천4리마을회관,239000727,44696
138924,239000113,31-19,18,삼봉터,239000232,44112
138925,239000113,31-19,19,상천역,239000936,44882
138926,239000113,31-19,20,상천역입구,239000231,44106
138927,239000113,31-19,21,수리재입구,239000230,44100
138928,239000113,31-19,22,유답촌,239000229,44094
138929,239000113,31-19,23,하천리,239000228,44092
138930,239000113,31-19,24,검문소,239000227,44089
138931,239000113,31-19,25,청평중학교.면사무소,239000916,44888
138932,239000113,31-19,26,청평역로(경유),277102134,
138933,239000113,31-19,27,청평역1로(경유),277102133,
138934,239000113,31-19,28,청평터미널,239000210,44077
138935,239000117,33-53,1,가평역,239000822,44789
138936,239000117,33-53,2,가평역삼거리(경유),277101851,
138937,239000117,33-53,3,가평고등학교,239000318,44207
138938,239000117,33-53,4,가평오거리,239000317,44611
138939,239000117,33-53,5,가평터미널,239000607,44151
138940,239000117,33-53,6,가평군농협,239000556,44149
138941,239000117,33-53,7,가평군청,239000302,44144
138942,239000117,33-53,8,보건소,239000301,44142
138943,239000117,33-53,9,비행장,239000557,44138
138944,239000117,33-53,10,읍내10리,239000558,44408
138945,239000117,33-53,11,계량리,239000430,44133
138946,239000117,33-53,12,엽광촌,239000431,44130
138947,239000117,33-53,13,마장1리,239000432,44132
138948,239000117,33-53,14,송정,239000433,44137
138949,239000117,33-53,15,마장초교,239000434,44152
138950,239000117,33-53,16,노루목고개,239000435,44154
138951,239000117,33-53,17,이곡리,239000436,44157
138952,239000117,33-53,18,정미소,239000096,44158
138953,239000117,33-53,19,부대후문,239000300,44160
138954,239000117,33-53,20,탄약고,239000437,44166
138955,239000117,33-53,21,목동초등학교,239000438,44168
138956,239000117,33-53,22,목동터미널,239000272,44576
138957,239000117,33-53,23,창공아파트앞,239000768,44748
138958,239000117,33-53,24,농공단지앞,239000566,44519
138959,239000117,33-53,25,성황당,239000595,44411
138960,239000117,33-53,26,멱골,239000689,44678
138961,239000117,33-53,27,멱골마을,239000871,44825
138962,239000117,33-53,28,북배산.작은멱골,239000872,44826
138963,239000117,33-53,29,큰멱골,239000927,44873
138964,239000117,33-53,30,멱골마을,239000260,44615
138965,239000117,33-53,31,멱골,239000259,44616
138966,239000117,33-53,32,성황당,239000288,44187
138967,239000117,33-53,33,농공단지앞,239000287,44672
138968,239000117,33-53,34,창공아파트앞,239000769,44775
138969,239000117,33-53,35,목동터미널,239000270,44170
138970,239000117,33-53,36,목동초등학교,239000286,44167
138971,239000117,33-53,37,탄약고,239000285,44165
138972,239000117,33-53,38,부대후문,239000464,44161
138973,239000117,33-53,39,정미소,239000095,44159
138974,239000117,33-53,40,이곡리,239000094,44156
138975,239000117,33-53,41,노루목고개,239000093,44155
138976,239000117,33-53,42,마장초교,239000092,44153
138977,239000117,33-53,43,송정,239000091,44140
138978,239000117,33-53,44,마장1리,239000090,44134
138979,239000117,33-53,45,엽광촌,239000089,44131
138980,239000117,33-53,46,계량리,239000088,44135
138981,239000117,33-53,47,읍내10리,239000087,44263
138982,239000117,33-53,48,비행장,239000573,44139
138983,239000117,33-53,49,보건소,239000284,44141
138984,239000117,33-53,50,가평군청,239000283,44145
138985,239000117,33-53,51,가평군농협,239000465,44148
138986,239000117,33-53,52,가평터미널,239000607,44151
138987,239000117,33-53,53,가평오거리,239000316,44483
138988,239000117,33-53,54,가평고등학교,239000540,44214
138989,239000117,33-53,55,가평역,239000818,44779
138990,239000119,33-55,1,가평역,239000822,44789
